Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
322,3732470062,0,34,0,15593,131,243,6,59290,1103,243,
323,3732470118,0,68,1,15661,132,243,4,59533,1107,243,
324,3732470174,0,75,0,15736,132,243,5,59776,1112,243,
325,3732470232,0,36,0,15772,132,243,8,60019,1120,243,
326,3732470289,0,49,1,15821,133,243,4,60262,1124,243,
327,3732470344,0,118,2,15939,135,243,4,60505,1128,243,
328,3732470399,0,28,0,15967,135,243,4,60748,1132,243,
329,3732470454,0,39,0,16006,135,243,5,60991,1137,243,
330,3732470509,0,51,1,16057,136,242,3,61233,1140,242,
331,3732470566,0,91,1,16148,137,241,5,61474,1145,241,
332,3732470621,0,37,0,16185,137,241,5,61715,1150,241,
333,3732470676,0,35,0,16220,137,241,4,61956,1154,241,
334,3732470731,0,100,0,16320,137,241,4,62197,1158,241,
335,3732470786,0,57,0,16377,137,241,4,62438,1162,241,
336,3732470843,0,32,0,16409,137,240,5,62678,1167,240,
337,3732470898,0,53,0,16462,137,240,5,62918,1172,240,
338,3732470954,0,106,1,16568,138,240,6,63158,1178,240,
339,3732471010,0,32,0,16600,138,240,4,63398,1182,240,
340,3732471067,0,35,0,16635,138,240,6,63638,1188,240,
341,3732471135,0,69,1,16704,139,240,4,63878,1192,240,
342,3732471191,0,85,1,16789,140,240,6,64118,1198,240,
343,3732471249,0,36,0,16825,140,240,4,64358,1202,240,
344,3732471305,0,51,0,16876,140,240,4,64598,1206,240,
345,3732471360,0,100,0,16976,140,240,3,64838,1209,240,
346,3732471416,0,36,0,17012,140,239,3,65077,1212,239,
347,3732471472,0,36,0,17048,140,239,3,65316,1215,239,
348,3732471527,0,84,0,17132,140,239,4,65555,1219,239,
349,3732471582,0,66,1,17198,141,238,4,65793,1223,238,
350,3732471636,0,30,0,17228,141,238,4,66031,1227,238,
351,3732471691,0,47,0,17275,141,238,4,66269,1231,238,
352,3732471746,0,105,1,17380,142,238,5,66507,1236,238,
353,3732471801,0,25,0,17405,142,238,5,66745,1241,238,
354,3732471856,0,37,1,17442,143,237,4,66982,1245,237,
355,3732471911,0,53,1,17495,144,235,4,67217,1249,235,
356,3732471966,0,88,1,17583,145,235,4,67452,1253,235,
357,3732472021,0,34,0,17617,145,235,3,67687,1256,235,
358,3732472076,0,30,1,17647,146,235,4,67922,1260,235,
359,3732472131,0,88,0,17735,146,234,4,68156,1264,234,
360,3732472186,0,51,0,17786,146,232,4,68388,1268,232,
361,3732472242,0,33,0,17819,146,232,6,68620,1274,232,
362,3732472297,0,50,0,17869,146,232,5,68852,1279,232,
363,3732472352,0,102,0,17971,146,231,4,69083,1283,231,
364,3732472409,0,31,0,18002,146,232,5,69315,1288,232,
365,3732472466,0,36,1,18038,147,232,4,69547,1292,232,
