Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
336,3732196084,3,34,0,15754,75,248,4,63356,1155,248,
337,3732196140,3,42,0,15796,75,248,3,63604,1158,248,
338,3732196196,3,82,0,15878,75,249,6,63853,1164,249,
339,3732196251,3,69,1,15947,76,249,5,64102,1169,249,
340,3732196305,3,24,0,15971,76,249,3,64351,1172,249,
341,3732196360,3,38,0,16009,76,250,4,64601,1176,250,
342,3732196415,3,133,0,16142,76,251,4,64852,1180,251,
343,3732196470,3,44,0,16186,76,251,4,65103,1184,251,
344,3732196525,3,31,0,16217,76,251,4,65354,1188,251,
345,3732196581,3,44,0,16261,76,250,6,65604,1194,250,
346,3732196637,3,106,0,16367,76,250,3,65854,1197,250,
347,3732196693,3,29,0,16396,76,250,5,66104,1202,250,
348,3732196748,3,43,0,16439,76,251,5,66355,1207,251,
349,3732196803,3,100,2,16539,78,253,4,66608,1211,253,
350,3732196858,3,61,0,16600,78,253,4,66861,1215,253,
351,3732196914,3,32,0,16632,78,253,5,67114,1220,253,
352,3732196969,3,34,1,16666,79,253,4,67367,1224,253,
353,3732197025,3,137,0,16803,79,252,5,67619,1229,252,
354,3732197080,3,32,0,16835,79,252,4,67871,1233,252,
355,3732197135,3,40,0,16875,79,252,5,68123,1238,252,
356,3732197190,3,69,1,16944,80,252,4,68375,1242,252,
357,3732197245,3,81,0,17025,80,252,5,68627,1247,252,
358,3732197301,3,26,0,17051,80,252,4,68879,1251,252,
359,3732197356,3,40,0,17091,80,252,5,69131,1256,252,
360,3732197411,3,115,1,17206,81,252,4,69383,1260,252,
361,3732197466,3,51,0,17257,81,253,2,69636,1262,253,
362,3732197522,3,36,0,17293,81,254,4,69890,1266,254,
363,3732197579,3,35,0,17328,81,254,4,70144,1270,254,
364,3732197635,3,118,2,17446,83,255,5,70399,1275,255,
365,3732197690,3,37,1,17483,84,255,4,70654,1279,255,
366,3732197745,3,44,0,17527,84,255,4,70909,1283,255,
367,3732197800,3,88,0,17615,84,254,5,71163,1288,254,
368,3732197856,3,66,0,17681,84,254,3,71417,1291,254,
369,3732197911,3,30,0,17711,84,254,4,71671,1295,254,
370,3732197965,3,30,0,17741,84,254,3,71925,1298,254,
371,3732198020,3,131,1,17872,85,253,4,72178,1302,253,
372,3732198076,3,38,0,17910,85,253,3,72431,1305,253,
373,3732198131,3,45,0,17955,85,253,5,72684,1310,253,
374,3732198186,3,49,1,18004,86,253,4,72937,1314,253,
375,3732198241,3,99,0,18103,86,253,4,73190,1318,253,
376,3732198297,3,27,1,18130,87,253,5,73443,1323,253,
377,3732198353,3,39,0,18169,87,253,3,73696,1326,253,
378,3732198408,3,115,0,18284,87,253,4,73949,1330,253,
379,3732198463,3,57,0,18341,87,253,4,74202,1334,253,
380,3732198518,3,35,0,18376,87,253,4,74455,1338,253,
381,3732198574,3,28,0,18404,87,254,5,74709,1343,254,
382,3732198630,3,133,0,18537,87,254,4,74963,1347,254,
383,3732198685,3,37,0,18574,87,255,4,75218,1351,255,
384,3732198741,3,40,0,18614,87,255,5,75473,1356,255,
385,3732198796,3,82,0,18696,87,255,2,75728,1359,255,
386,3732198851,3,74,0,18770,87,255,5,75983,1364,255,
387,3732198906,3,28,0,18798,87,255,4,76238,1368,255,
388,3732198960,3,40,0,18838,87,256,4,76494,1372,256,
389,3732199015,3,118,1,18956,88,256,5,76750,1377,256,
390,3732199069,3,42,1,18998,89,255,4,77005,1381,255,
391,3732199124,3,35,0,19033,89,255,5,77260,1386,255,
392,3732199180,3,33,0,19066,89,255,5,77515,1391,255,
393,3732199235,3,117,0,19183,89,255,4,77770,1395,255,
394,3732199290,3,34,0,19217,89,255,3,78025,1398,255,
395,3732199345,3,46,0,19263,89,255,4,78280,1402,255,
396,3732199400,3,85,1,19348,90,255,3,78535,1405,255,
397,3732199457,3,71,0,19419,90,257,7,78792,1412,257,
398,3732199513,3,33,0,19452,90,257,4,79049,1416,257,
399,3732199568,3,32,0,19484,90,257,5,79306,1421,257,
400,3732199623,3,140,2,19624,92,257,4,79563,1425,257,
401,3732199679,3,39,0,19663,92,257,5,79820,1430,257,
402,3732199735,3,45,1,19708,93,258,4,80078,1434,258,
403,3732199790,3,61,0,19769,93,258,3,80336,1437,258,
404,3732199845,3,89,0,19858,93,258,4,80594,1441,258,
405,3732199900,3,28,0,19886,93,258,4,80852,1445,258,
406,3732199956,3,40,0,19926,93,258,5,81110,1450,258,
407,3732200011,3,115,0,20041,93,258,5,81368,1455,258,
408,3732200066,3,52,0,20093,93,258,5,81626,1460,258,
409,3732200121,3,29,0,20122,93,258,4,81884,1464,258,
