Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
283,3731851214,3,85,0,13794,61,254,3,55227,999,254,
284,3731851269,3,86,0,13880,61,254,5,55481,1004,254,
285,3731851324,3,22,0,13902,61,254,5,55735,1009,254,
286,3731851379,3,79,0,13981,61,254,4,55989,1013,254,
287,3731851434,3,62,0,14043,61,254,3,56243,1016,254,
288,3731851489,3,72,0,14115,61,253,4,56496,1020,253,
289,3731851544,3,23,0,14138,61,253,3,56749,1023,253,
290,3731851599,3,93,2,14231,63,253,4,57002,1027,253,
291,3731851655,3,68,0,14299,63,253,5,57255,1032,253,
292,3731851710,3,51,0,14350,63,253,4,57508,1036,253,
293,3731851765,3,44,1,14394,64,252,5,57760,1041,252,
294,3731851820,3,85,0,14479,64,254,5,58014,1046,254,
295,3731851875,3,95,0,14574,64,254,4,58268,1050,254,
296,3731851930,3,20,0,14594,64,254,4,58522,1054,254,
297,3731851984,3,86,1,14680,65,254,4,58776,1058,254,
298,3731852039,3,59,0,14739,65,254,4,59030,1062,254,
299,3731852095,3,72,0,14811,65,253,6,59283,1068,253,
300,3731852150,3,31,0,14842,65,253,4,59536,1072,253,
301,3731852205,3,89,0,14931,65,254,5,59790,1077,254,
302,3731852260,3,79,0,15010,65,252,4,60042,1081,252,
303,3731852315,3,36,0,15046,65,252,5,60294,1086,252,
304,3731852371,3,44,0,15090,65,252,6,60546,1092,252,
305,3731852426,3,82,0,15172,65,253,4,60799,1096,253,
306,3731852481,3,91,1,15263,66,253,5,61052,1101,253,
307,3731852536,3,22,0,15285,66,253,5,61305,1106,253,
308,3731852591,3,92,0,15377,66,253,3,61558,1110,253,
309,3731852647,3,70,0,15447,66,253,5,61811,1115,253,
310,3731852702,3,56,0,15503,66,253,4,62064,1119,253,
311,3731852757,3,31,0,15534,66,253,5,62317,1124,253,
312,3731852813,3,90,1,15624,67,252,4,62569,1128,252,
313,3731852869,3,86,0,15710,67,253,5,62822,1133,253,
314,3731852925,3,24,1,15734,68,254,6,63076,1139,254,
315,3731852982,3,76,0,15810,68,254,4,63330,1143,254,
316,3731853038,3,70,0,15880,68,253,5,63583,1148,253,
317,3731853094,3,71,3,15951,71,254,5,63837,1153,254,
318,3731853149,3,26,0,15977,71,254,4,64091,1157,254,
319,3731853204,3,93,3,16070,74,255,4,64346,1161,255,
320,3731853259,3,74,2,16144,76,255,5,64601,1166,255,
321,3731853314,3,39,1,16183,77,255,4,64856,1170,255,
322,3731853369,3,44,0,16227,77,255,5,65111,1175,255,
323,3731853424,3,87,0,16314,77,255,5,65366,1180,255,
324,3731853481,3,90,0,16404,77,256,4,65622,1184,256,
325,3731853536,3,25,0,16429,77,256,4,65878,1188,256,
326,3731853592,3,93,0,16522,77,256,4,66134,1192,256,
327,3731853648,3,66,0,16588,77,255,6,66389,1198,255,
328,3731853704,3,58,0,16646,77,255,4,66644,1202,255,
329,3731853759,3,36,0,16682,77,255,5,66899,1207,255,
330,3731853814,3,88,1,16770,78,255,5,67154,1212,255,
331,3731853869,3,86,0,16856,78,255,4,67409,1216,255,
332,3731853924,3,22,0,16878,78,255,5,67664,1221,255,
333,3731853979,3,71,0,16949,78,255,5,67919,1226,255,
334,3731854034,3,67,0,17016,78,255,5,68174,1231,255,
335,3731854089,3,66,1,17082,79,254,4,68428,1235,254,
336,3731854144,3,22,1,17104,80,254,4,68682,1239,254,
337,3731854199,3,94,0,17198,80,256,5,68938,1244,256,
338,3731854256,3,69,1,17267,81,256,7,69194,1251,256,
339,3731854312,3,48,0,17315,81,256,5,69450,1256,256,
340,3731854367,3,38,0,17353,81,256,5,69706,1261,256,
341,3731854422,3,84,0,17437,81,258,4,69964,1265,258,
342,3731854478,3,89,2,17526,83,258,6,70222,1271,258,
343,3731854533,3,23,0,17549,83,258,5,70480,1276,258,
344,3731854588,3,97,1,17646,84,258,4,70738,1280,258,
345,3731854643,3,61,0,17707,84,259,5,70997,1285,259,
346,3731854699,3,58,3,17765,87,259,4,71256,1289,259,
347,3731854755,3,33,0,17798,87,259,6,71515,1295,259,
348,3731854811,3,97,2,17895,89,259,4,71774,1299,259,
349,3731854866,3,86,0,17981,89,259,5,72033,1304,259,
350,3731854921,3,25,0,18006,89,259,4,72292,1308,259,
351,3731854976,3,55,0,18061,89,259,5,72551,1313,259,
352,3731855032,3,89,0,18150,89,259,5,72810,1318,259,
353,3731855088,3,78,1,18228,90,258,4,73068,1322,258,
354,3731855143,3,24,0,18252,90,258,4,73326,1326,258,
355,3731855198,3,93,0,18345,90,257,5,73583,1331,257,
356,3731855254,3,71,0,18416,90,255,5,73838,1336,255,
357,3731855309,3,46,0,18462,90,255,4,74093,1340,255,
358,3731855364,3,33,0,18495,90,255,4,74348,1344,255,
359,3731855420,3,88,0,18583,90,255,5,74603,1349,255,
360,3731855475,3,81,0,18664,90,255,5,74858,1354,255,
361,3731855530,3,21,1,18685,91,255,4,75113,1358,255,
362,3731855586,3,78,1,18763,92,255,4,75368,1362,255,
363,3731855642,3,73,0,18836,92,254,4,75622,1366,254,
364,3731855698,3,54,1,18890,93,255,5,75877,1371,255,
365,3731855754,3,29,0,18919,93,255,6,76132,1377,255,
366,3731855810,3,85,0,19004,93,255,5,76387,1382,255,
367,3731855865,3,82,1,19086,94,255,5,76642,1387,255,
368,3731855921,3,28,0,19114,94,255,5,76897,1392,255,
369,3731855976,3,47,0,19161,94,255,5,77152,1397,255,
370,3731856033,3,78,1,19239,95,255,5,77407,1402,255,
371,3731856089,3,75,0,19314,95,255,5,77662,1407,255,
372,3731856145,3,23,0,19337,95,255,4,77917,1411,255,
373,3731856200,3,93,1,19430,96,256,5,78173,1416,256,
374,3731856257,3,70,0,19500,96,256,7,78429,1423,256,
375,3731856313,3,44,0,19544,96,256,5,78685,1428,256,
376,3731856369,3,38,0,19582,96,256,5,78941,1433,256,
377,3731856424,3,91,0,19673,96,257,5,79198,1438,257,
378,3731856479,3,83,0,19756,96,257,4,79455,1442,257,
379,3731856536,3,20,1,19776,97,257,6,79712,1448,257,
380,3731856593,3,91,0,19867,97,258,4,79970,1452,258,
381,3731856648,3,66,2,19933,98,258,4,80228,1456,258,
382,3731856703,3,44,0,19977,98,258,4,80486,1460,258,
383,3731856760,3,30,1,20007,99,258,4,80744,1464,258,
384,3731856815,3,92,0,20099,99,259,4,81003,1468,259,
385,3731856871,3,85,0,20184,99,258,4,81261,1472,258,
386,3731856926,3,21,0,20205,99,258,5,81519,1477,258,
387,3731856980,3,61,0,20266,99,256,4,81775,1481,256,
388,3731857036,3,72,1,20338,100,255,5,82030,1486,255,
389,3731857092,3,67,2,20405,102,255,4,82285,1490,255,
390,3731857146,3,28,0,20433,102,255,3,82540,1493,255,
391,3731857201,3,91,0,20524,102,254,5,82794,1498,254,
392,3731857258,3,63,0,20587,102,254,5,83048,1503,254,
393,3731857313,3,44,0,20631,102,254,4,83302,1507,254,
394,3731857368,3,33,0,20664,102,254,5,83556,1512,254,
395,3731857423,3,86,0,20750,102,253,4,83809,1516,253,
396,3731857479,3,80,0,20830,102,251,4,84060,1520,251,
397,3731857536,3,20,0,20850,102,251,4,84311,1524,251,
398,3731857591,3,89,1,20939,103,249,4,84560,1528,249,
399,3731857646,3,60,1,20999,104,249,4,84809,1532,249,
400,3731857702,3,46,0,21045,104,249,4,85058,1536,249,
401,3731857757,3,27,0,21072,104,249,4,85307,1540,249,
402,3731857813,3,88,0,21160,104,249,6,85556,1546,249,
403,3731857868,3,77,0,21237,104,250,5,85806,1551,250,
404,3731857923,3,26,0,21263,104,250,4,86056,1555,250,
405,3731857978,3,52,1,21315,105,250,4,86306,1559,250,
406,3731858033,3,88,0,21403,105,249,4,86555,1563,249,
407,3731858089,3,64,0,21467,105,249,5,86804,1568,249,
408,3731858144,3,23,1,21490,106,249,4,87053,1572,249,
409,3731858199,3,83,0,21573,106,250,4,87303,1576,250,
410,3731858253,3,64,0,21637,106,250,4,87553,1580,250,
411,3731858308,3,47,0,21684,106,250,4,87803,1584,250,
412,3731858364,3,26,0,21710,106,250,4,88053,1588,250,
413,3731858420,3,89,0,21799,106,250,5,88303,1593,250,
414,3731858475,3,79,0,21878,106,250,5,88553,1598,250,
